0.04	0	0	0.04	0.19	0.07		0.09				0	0.04
0.04	0	0	0.04	0.19	0.07		0.1				0	0.04
0.04	0	0	0.07	0.19	0.07		0.11				0	0.04
0.04	0	0	0.07	0.22	0.07		0.12				0	0.04
0.04	0	0.04	0.07	0.19	0.07		0.12				0	0.04
0.04	0	0.04	0.07	0.19	0.07		0.13				0	0.04
0.04	0	0.04	0.15	0.19	0.07		0.14				0	0.04
0.04	0	0.07	0.15	0.19	0.07		0.16				0	0.04
0.04	0	0.07	0.19	0.22	0.07		0.17				0.04	0.04
0.04	0	0.11	0.22	0.22	0.07		0.18				0.04	0.04
0.07	0	0.15	0.22	0.19	0.07		0.19				0.04	0.04
0.07	0	0.15	0.22	0.19	0.07		0.21				0.07	0.04
0.07	0	0.22	0.22	0.19	0.07		0.22				0.07	0.04
0.11	0	0.22	0.22	0.22	0.07		0.24				0.07	0.04
0.11	0	0.22	0.26	0.19	0.04		0.25				0.07	0.04
0.11	0	0.22	0.26	0.22	0.04		0.27				0.07	0.04
0.11	0	0.26	0.26	0.22	0.04		0.29				0.07	0.04
0.07	0	0.3	0.26	0.22	0.04		0.3				0.07	0.04
0.07	0	0.3	0.3	0.22	0.04		0.32				0.07	0.04
0.11	0	0.33	0.33	0.22	0.04		0.34				0.07	0
0.19	0	0.33	0.33	0.22	0.04		0.35				0.07	0
0.19	0	0.37	0.37	0.15	0		0.37				0.07	0
0.22	0	0.37	0.41	0.19	0		0.38				0.07	0
0.22	0	0.37	0.41	0.19	0		0.4				0.07	0
0.22	0	0.37	0.41	0.19	0		0.41				0.07	0
0.22	0	0.41	0.41	0.19	0		0.43				0.11	0
0.22	0	0.41	0.44	0.26	0.04		0.45				0.11	0
0.26	0	0.41	0.48	0.3	0.07		0.48				0.11	0
0.26	0	0.44	0.48	0.3	0.07		0.5				0.11	0
0.26	0	0.44	0.48	0.33	0.07		0.52				0.11	0
0.26	0	0.44	0.56	0.3	0.07		0.54				0.11	0
0.26	0	0.41	0.56	0.3	0.07		0.57				0.11	0
0.3	0	0.41	0.56	0.37	0.07		0.59				0.15	0
0.3	0	0.48	0.52	0.37	0.07		0.61				0.15	0
0.33	0	0.44	0.52	0.37	0.07		0.63				0.15	0
0.33	0	0.52	0.56	0.33	0.07		0.65				0.11	0
0.33	0	0.48	0.63	0.37	0.07		0.67				0.11	0
0.33	0	0.48	0.7	0.41	0.07		0.68				0.15	0
0.41	0	0.67	0.74	0.44	0.07		0.71				0.15	0
0.41	0	0.67	0.81	0.48	0.07		0.73				0.15	0
0.37	0	0.67	0.85	0.48	0.07		0.75				0.15	0
0.37	0	0.74	0.81	0.52	0.07		0.77				0.15	0
0.44	0	0.81	0.85	0.48	0.11		0.8				0.15	0
0.48	0	0.81	0.89	0.48	0.11		0.82				0.15	0
0.52	0	0.81	0.85	0.52	0.11		0.84				0.15	0
0.52	0	0.81	0.85	0.52	0.11		0.87				0.15	0
0.52	0	0.78	0.89	0.52	0.11		0.9				0.15	0
0.48	0	0.78	0.93	0.59	0.15		0.93				0.15	0
0.59	0	0.81	0.89	0.67	0.15		0.96				0.15	0
0.59	0	0.81	0.89	0.63	0.15		0.98				0.19	0
0.67	0	0.85	0.93	0.67	0.15		1.01				0.19	0
0.67	0	0.89	1.04	0.7	0.15		1.02				0.19	0
0.67	0	0.89	1.04	0.78	0.15		1.04				0.15	0
0.67	0	0.93	1.04	0.74	0.11		1.05				0.15	0
0.63	0	0.93	1	0.7	0.07		1.06				0.15	0
0.7	0	0.93	1.15	0.78	0.07		1.07				0.15	0
0.85	0	0.96	1.15	0.74	0.07		1.07				0.15	0
0.89	0	1.04	1.19	0.74	0.07		1.08				0.15	0
0.96	0.04	1.07	1.19	0.81	0.07		1.09				0.15	0
0.93	0.04	1.07	1.3	0.78	0.07		1.09				0.15	0.04
0.96	0.04	1.04	1.33	0.78	0.07		1.1				0.15	0.04
0.96	0.04	1.15	1.37	0.81	0.07		1.1				0.15	0.04
0.96	0.04	1.07	1.3	0.81	0.07		1.11				0.15	0.04
0.96	0.04	1.11	1.22	0.85	0.07		1.12				0.15	0.04
0.93	0.04	1.11	1.19	0.85	0.07		1.12				0.11	0.04
0.85	0.04	0.93	1.15	0.89	0.07		1.13				0.07	0.04
0.89	0.04	0.89	1.07	0.93	0.07		1.13				0.07	0.04
0.96	0.04	0.93	1.07	0.96	0.07		1.14				0.07	0.04
1	0.04	1	1.07	0.96	0.07		1.16				0.07	0.04
0.93	0.04	0.96	1.04	1.07	0.07		1.16				0.07	0.04
1	0.04	1.04	1.04	1.11	0.07		1.17				0.07	0.04
1.04	0.04	1.07	1.04	1.15	0.07		1.17				0.07	0.04
1.07	0.04	1.11	1.04	1.19	0.07		1.17				0.07	0.07
1.04	0.04	1.15	1.04	1.26	0.07		1.17				0.07	0.07
1.04	0.04	1.15	1.04	1.19	0.04		1.17				0.07	0.07
0.93	0.04	1.07	1.07	1.15	0.04		1.17				0.07	0.07
0.93	0.04	1.07	1.11	1.19	0.04		1.18				0.04	0.07
0.89	0.04	1.15	1.11	1.22	0.04		1.2				0.04	0.07
1	0.04	1.15	1.11	1.26	0.04		1.22				0.04	0.07
1.07	0.07	1.26	1.22	1.26	0.04		1.23				0.07	0.07
1.15	0.07	1.3	1.3	1.22	0.04		1.26				0.07	0.11
1.19	0.07	1.37	1.33	1.26	0.04		1.28				0.07	0.15
1.11	0.07	1.37	1.3	1.19	0.04		1.31				0.11	0.15
1.04	0.07	1.33	1.26	1.22	0.04		1.33				0.11	0.15
1	0.07	1.33	1.22	1.3	0.04		1.36				0.11	0.15
0.93	0.04	1.37	1.26	1.3	0.07		1.39				0.15	0.15
0.96	0.04	1.44	1.26	1.26	0.07		1.42				0.11	0.11
1	0.07	1.44	1.41	1.33	0.07		1.45				0.11	0.11
1	0.07	1.37	1.44	1.37	0.07		1.47				0.15	0.11
1.07	0.07	1.41	1.56	1.44	0.07		1.5				0.15	0.11
1.11	0.07	1.37	1.63	1.37	0.07		1.52				0.19	0.11
1.19	0.07	1.48	1.63	1.37	0.07		1.54				0.19	0.11
1.26	0.07	1.56	1.67	1.33	0.07		1.56				0.19	0.11
1.26	0.07	1.56	1.74	1.26	0.07		1.58				0.26	0.11
1.26	0.07	1.56	1.7	1.22	0.07		1.6				0.26	0.11
1.33	0.07	1.56	1.7	1.26	0.07		1.61				0.26	0.11
1.41	0.07	1.59	1.81	1.15	0.04		1.62				0.26	0.11
1.3	0.07	1.59	1.81	1.15	0.04		1.64				0.3	0.11
1.26	0.07	1.56	1.85	1.22	0.07		1.66				0.3	0.11
1.26	0.07	1.59	1.81	1.22	0.07		1.68				0.3	0.11
1.3	0.07	1.59	1.74	1.22	0.07		1.7				0.33	0.15
1.3	0.11	1.63	1.7	1.3	0.11		1.71				0.33	0.19
1.41	0.11	1.67	1.74	1.3	0.11		1.71				0.33	0.19
1.41	0.11	1.81	1.7	1.3	0.11		1.71				0.33	0.19
1.44	0.15	1.81	1.7	1.33	0.11		1.71				0.33	0.19
1.44	0.15	1.93	1.7	1.33	0.15		1.71				0.41	0.22
1.41	0.11	1.78	1.67	1.3	0.15		1.72				0.41	0.22
1.52	0.11	1.7	1.7	1.3	0.19		1.72				0.41	0.19
1.52	0.11	1.63	1.74	1.41	0.19		1.73				0.41	0.15
1.56	0.11	1.7	1.67	1.48	0.19		1.74				0.41	0.15
1.59	0.11	1.81	1.7	1.56	0.19		1.74				0.48	0.15
1.67	0.11	1.78	1.78	1.59	0.22		1.75				0.48	0.15
1.7	0.11	1.74	1.78	1.63	0.19		1.76				0.44	0.15
1.67	0.11	1.74	1.74	1.7	0.19		1.78				0.44	0.15
1.78	0.07	1.81	1.59	1.67	0.19		1.8				0.44	0.15
1.85	0.15	1.89	1.59	1.67	0.19		1.82				0.41	0.19
1.85	0.15	1.96	1.63	1.63	0.19		1.85				0.44	0.19
1.81	0.15	2.07	1.63	1.63	0.19		1.88				0.44	0.19
1.81	0.15	2	1.63	1.59	0.19		1.92				0.44	0.19
1.85	0.19	2.15	1.74	1.63	0.19		1.96				0.48	0.19
1.85	0.19	2.26	1.81	1.67	0.19		2				0.41	0.19
1.89	0.19	2.33	1.89	1.89	0.26		2.04				0.41	0.19
2.04	0.22	2.37	2	1.89	0.3		2.08				0.41	0.19
2.04	0.22	2.41	2	1.96	0.3		2.13				0.41	0.19
2.11	0.22	2.44	2.07	1.96	0.3		2.17				0.37	0.19
2.15	0.22	2.52	2.15	1.96	0.26		2.21				0.37	0.19
2.19	0.3	2.56	2.15	2.07	0.3		2.26				0.37	0.15
2.22	0.3	2.67	2.33	2.07	0.3		2.3				0.33	0.11
2.26	0.26	2.7	2.41	2.11	0.26		2.35				0.33	0.07
2.19	0.26	2.78	2.44	2.3	0.3		2.4				0.37	0.07
2.22	0.26	2.81	2.59	2.33	0.33		2.45				0.41	0.07
2.26	0.22	2.74	2.7	2.22	0.33		2.5				0.41	0.07
2.19	0.22	2.59	2.74	2.26	0.37		2.55				0.33	0.04
2.22	0.22	2.7	2.81	2.22	0.37		2.59				0.41	0.04
2.26	0.22	2.89	2.78	2.3	0.33		2.63				0.48	0.04
2.37	0.22	3.11	2.81	2.33	0.33		2.67				0.48	0.04
2.41	0.22	3	2.96	2.44	0.41		2.71				0.48	0.04
2.3	0.26	2.96	2.93	2.56	0.41		2.74				0.41	0.04
2.26	0.26	2.96	2.85	2.52	0.37		2.78				0.41	0.04
2.33	0.26	2.96	2.89	2.56	0.37		2.81				0.41	0.04
2.52	0.26	3.04	2.96	2.59	0.44		2.86				0.41	0.04
2.41	0.26	3.07	3	2.7	0.48		2.88				0.48	0.07
2.37	0.19	3.04	2.93	2.78	0.48		2.91				0.48	0.07
2.33	0.22	3.19	2.89	2.81	0.48		2.94				0.44	0.11
2.52	0.26	3.19	2.89	2.81	0.48		2.96				0.44	0.11
2.52	0.26	3.3	3	3	0.48		2.98				0.44	0.11
2.48	0.22	3.19	2.93	3	0.48		2.99				0.41	0.11
2.63	0.26	3.22	2.93	3.04	0.48		3.01				0.41	0.11
2.67	0.3	3.19	2.96	2.78	0.41		3.03				0.41	0.11
2.59	0.3	3.07	3	2.74	0.37		3.05				0.48	0.11
2.59	0.3	2.96	3	2.74	0.41		3.06				0.48	0.11
2.63	0.3	2.96	3	2.89	0.41		3.07				0.48	0.11
2.59	0.3	2.96	3.11	2.85	0.44		3.09				0.59	0.11
2.59	0.26	2.93	3.26	2.93	0.44		3.11				0.63	0.11
2.78	0.3	3	3.11	2.93	0.48		3.12				0.67	0.15
2.81	0.41	3	3.19	2.93	0.48		3.13				0.7	0.15
2.96	0.48	3.04	3.19	2.78	0.48		3.15				0.67	0.15
3.19	0.48	3.07	3.19	2.96	0.48		3.17				0.67	0.15
3.22	0.48	3.19	3.15	3.19	0.48		3.19				0.67	0.19
3.26	0.48	3.33	3.15	3.15	0.41		3.2				0.67	0.19
3.3	0.52	3.41	3.19	3.22	0.44		3.22				0.59	0.19
3.15	0.52	3.26	3.3	3.3	0.44		3.24				0.56	0.19
3.11	0.56	3.19	3.3	3.26	0.56		3.26				0.56	0.22
3.15	0.59	3.3	3.3	3.33	0.52		3.27				0.56	0.22
3.26	0.59	3.33	3.33	3.3	0.52		3.29				0.59	0.22
3.3	0.59	3.48	3.37	3.3	0.56		3.3				0.63	0.22
3.3	0.59	3.52	3.37	3.15	0.56		3.3				0.67	0.22
3.19	0.59	3.37	3.3	3.22	0.52		3.3				0.7	0.22
3.33	0.63	3.3	3.26	3.22	0.52		3.31				0.78	0.19
3.37	0.63	3.3	3.41	3.11	0.52		3.32				0.81	0.15
3.48	0.59	3.3	3.41	3.11	0.52		3.33				0.85	0.11
3.48	0.67	3.41	3.41	3.11	0.52		3.34				0.89	0.11
3.48	0.67	3.33	3.41	3.07	0.52		3.35				0.89	0.11
3.56	0.67	3.37	3.48	3.15	0.52		3.35				0.93	0.11
3.44	0.63	3.3	3.41	3.22	0.52		3.35				1.04	0.15
3.33	0.63	3.3	3.37	3.22	0.52		3.35				1.11	0.15
3.33	0.59	3.33	3.41	3.33	0.59		3.34				1.07	0.19
3.33	0.59	3.56	3.44	3.44	0.59		3.33				1.07	0.22
3.41	0.63	3.52	3.33	3.37	0.63		3.33				1.07	0.22
3.52	0.74	3.52	3.19	3.41	0.59		3.32				0.96	0.3
3.63	0.7	3.52	3.26	3.44	0.67		3.31				0.96	0.3
3.52	0.67	3.48	3.41	3.44	0.63		3.3				0.93	0.3
3.44	0.56	3.59	3.41	3.44	0.63		3.3				0.93	0.3
3.41	0.48	3.74	3.44	3.63	0.59		3.29				1	0.33
3.26	0.56	3.52	3.37	3.52	0.59		3.29				1	0.33
3.41	0.59	3.63	3.33	3.3	0.59		3.29				1.07	0.33
3.37	0.59	3.59	3.3	3.37	0.59		3.29				1.15	0.33
3.26	0.56	3.44	3.26	3.41	0.63		3.3				1.15	0.37
3.3	0.59	3.48	3.11	3.52	0.67		3.31				1.11	0.37
3.3	0.59	3.56	3.19	3.44	0.56		3.32				1.11	0.33
3.33	0.63	3.56	3.07	3.26	0.56		3.33				1.07	0.44
3.33	0.59	3.59	3.11	3.22	0.56		3.33				1.04	0.44
3.52	0.59	3.52	3.11	3.33	0.56		3.35				1.04	0.48
3.52	0.59	3.56	3.11	3.48	0.56		3.37				1	0.48
3.52	0.59	3.63	3.19	3.44	0.52		3.38				0.96	0.52
3.48	0.63	3.56	3.19	3.41	0.52		3.4				0.85	0.56
3.41	0.63	3.74	3.26	3.63	0.52		3.41				0.85	0.56
3.33	0.63	3.7	3.41	3.63	0.52		3.42				0.93	0.59
3.37	0.52	3.67	3.37	3.85	0.63		3.43				0.85	0.59
3.41	0.52	3.67	3.44	3.85	0.67		3.44				0.93	0.63
3.41	0.56	3.56	3.59	3.78	0.7		3.46				0.93	0.63
3.48	0.56	3.52	3.63	3.7	0.7		3.48				0.81	0.59
3.56	0.52	3.67	3.67	3.7	0.74		3.51				0.74	0.63
3.44	0.59	3.74	3.7	3.78	0.67		3.53				0.78	0.59
3.52	0.63	3.67	3.59	3.81	0.7		3.56				0.85	0.56
3.41	0.59	3.81	3.7	3.74	0.67		3.58				0.89	0.59
3.3	0.52	3.78	3.74	3.74	0.74		3.61				0.93	0.52
3.19	0.52	3.81	3.63	3.59	0.67		3.63				0.89	0.52
3.15	0.52	3.63	3.81	3.56	0.74		3.65				0.89	0.56
3.22	0.52	3.59	3.74	3.7	0.74		3.67				0.89	0.56
3.22	0.52	3.52	3.7	3.48	0.74		3.68				0.89	0.56
3.11	0.52	3.7	3.67	3.37	0.74		3.68				0.89	0.56
2.93	0.48	3.63	3.7	3.56	0.85		3.68				0.89	0.52
3.11	0.52	3.59	3.81	3.63	0.85		3.68				0.85	0.59
3.3	0.52	3.74	3.81	3.59	0.78		3.67				0.89	0.56
3.26	0.52	3.74	3.81	3.37	0.74		3.66				0.89	0.63
3.19	0.48	3.67	3.78	3.48	0.85		3.64				1	0.7
3.19	0.41	3.59	3.81	3.56	0.81		3.61				1	0.59
3.3	0.44	3.52	3.78	3.67	0.81		3.6				1	0.63
3.22	0.48	3.44	3.74	3.59	0.81		3.58				0.96	0.63
3.3	0.56	3.37	3.81	3.56	0.81		3.56				0.96	0.74
3.33	0.59	3.3	3.7	3.48	0.81		3.55				0.96	0.74
3.22	0.52	3.52	3.67	3.63	0.78		3.51				0.96	0.7
3.33	0.59	3.37	3.56	3.48	0.78		3.48				0.96	0.7
3.37	0.63	3.3	3.44	3.67	0.89		3.45				0.85	0.67
3.22	0.67	3.22	3.41	3.63	0.85		3.43				0.93	0.7
3.15	0.7	3.19	3.41	3.59	0.81		3.4				0.89	0.67
3.07	0.67	3.37	3.3	3.74	0.78		3.37				0.85	0.67
2.93	0.74	3.44	3.22	3.74	0.78		3.34				0.89	0.7
2.85	0.74	3.3	3.19	3.78	0.74		3.31				0.93	0.85
2.89	0.78	3.19	3.04	3.63	0.78		3.29				0.93	0.85
2.96	0.74	3.22	3.19	3.48	0.7		3.26				0.93	0.85
2.93	0.74	3.07	3.22	3.48	0.7		3.23				0.96	0.85
3	0.7	3.15	3.22	3.48	0.67		3.21				0.93	0.89
3.07	0.7	3.04	3.22	3.48	0.67		3.18				0.96	0.93
3.07	0.74	3.11	2.85	3.63	0.67		3.16				1.04	0.85
3.04	0.78	3.04	2.89	3.48	0.74		3.13				1.07	0.96
3.04	0.93	2.85	3	3.48	0.74		3.11				1.04	0.96
3.15	0.85	2.78	3.04	3.63	0.7		3.09				1	0.96
3.19	0.89	2.74	3	3.59	0.63		3.06				1	0.96
3.04	0.93	2.85	2.96	3.41	0.63		3.04				0.96	0.93
3.04	0.93	2.7	2.93	3.44	0.63		3.01				0.93	0.96
3.07	0.93	2.7	3.04	3.56	0.63		2.98				0.96	0.89
3.33	1	2.78	3.15	3.52	0.63		2.95				0.89	0.85
3.37	1.07	2.89	3.07	3.44	0.63		2.93				1.04	0.85
3.26	1.07	3	3.07	3.26	0.63		2.9				1.04	0.85
3.07	1.07	3.07	3.15	3.19	0.59		2.87				1.04	0.89
3.04	1	3.11	3.04	3.15	0.59		2.84				1.04	0.78
3.04	0.96	3.22	3	3.15	0.63		2.81				1.04	0.74
3	0.96	3.07	3	2.89	0.67		2.8				1	0.81
2.89	1	2.96	2.89	2.81	0.67		2.78				0.96	0.81
2.93	1	3	2.81	2.67	0.59		2.76				1.04	0.85
2.85	0.96	3	2.85	2.81	0.59		2.73				1.04	0.81
2.89	0.96	2.93	2.63	2.7	0.59		2.7				1	0.85
3	1	2.85	2.52	2.63	0.63		2.67				1.04	0.85
3.15	0.93	2.85	2.48	2.63	0.7		2.64				1.11	0.85
3.26	0.96	2.85	2.41	2.74	0.74		2.61				1.07	0.74
3.19	0.85	2.89	2.52	2.78	0.7		2.57				1.07	0.74
3.11	0.89	2.81	2.44	2.85	0.74		2.53				1.04	0.78
3.15	0.89	2.74	2.37	2.93	0.74		2.49				1.04	0.78
3.19	0.96	2.59	2.37	2.89	0.78		2.44				1.04	0.78
3.15	0.96	2.67	2.37	2.85	0.74		2.41				1.04	0.74
3.11	1.04	2.7	2.52	2.74	0.74		2.38				1	0.81
3.07	1	2.74	2.44	2.78	0.7		2.35				0.93	0.74
3.04	0.85	2.78	2.33	2.78	0.74		2.33				1.07	0.74
3.11	0.85	2.85	2.22	2.74	0.78		2.31				1.07	0.85
3.04	0.81	2.81	2.3	2.59	0.74		2.29				1.04	0.85
3.07	0.74	2.81	2.15	2.67	0.74		2.29				1.15	0.81
2.93	0.78	2.78	2.19	2.59	0.78		2.29				1.19	0.78
2.89	0.74	2.85	2.11	2.48	0.78		2.3				1.19	0.78
2.7	0.67	2.67	2	2.41	0.67		2.32				1.15	0.89
2.52	0.63	2.67	2	2.37	0.67		2.33				1	0.96
2.48	0.59	2.52	2	2.52	0.67		2.33				1	1
2.56	0.56	2.44	2.04	2.48	0.67		2.34				1	0.93
2.41	0.56	2.44	2.19	2.48	0.67		2.35				1	0.93
2.33	0.59	2.41	2.19	2.44	0.63		2.36				1	0.96
2.44	0.59	2.37	2.22	2.52	0.59		2.35				1.04	1
2.44	0.56	2.44	2.22	2.56	0.63		2.36				1.04	1.04
2.33	0.56	2.37	2.33	2.56	0.59		2.37				0.96	1
2.44	0.67	2.41	2.37	2.26	0.56		2.38				0.93	1.11
2.44	0.63	2.44	2.48	2.44	0.56		2.39				1	1.11
2.41	0.59	2.44	2.63	2.41	0.56		2.41				1.04	1.11
2.33	0.59	2.37	2.74	2.44	0.56		2.42				0.96	1.07
2.22	0.59	2.37	2.85	2.41	0.52		2.42				0.96	1
2.33	0.59	2.37	2.7	2.44	0.52		2.43				0.96	1.04
2.22	0.56	2.33	2.67	2.41	0.52		2.44				0.96	1.04
2.26	0.59	2.44	2.63	2.37	0.52		2.46				0.96	1
2.26	0.52	2.7	2.59	2.33	0.48		2.47				1	1
2.22	0.56	2.63	2.52	2.37	0.48		2.46				1.07	1.11
2.26	0.48	2.7	2.37	2.33	0.44		2.46				1.07	1.07
2.37	0.59	2.63	2.56	2.37	0.41		2.46				1.07	1.11
2.41	0.59	2.67	2.63	2.37	0.41		2.47				0.89	1.07
2.26	0.63	2.48	2.67	2.26	0.41		2.46				0.96	1.04
2.33	0.67	2.37	2.52	2.44	0.41		2.45				0.93	1.04
2.22	0.7	2.33	2.56	2.41	0.44		2.43				0.81	1.04
2.3	0.67	2.44	2.44	2.56	0.52		2.41				0.81	1.04
2.3	0.74	2.41	2.33	2.7	0.59		2.37				0.78	1.07
2.33	0.85	2.44	2.26	2.67	0.67		2.34				0.78	0.93
2.41	0.85	2.41	2.3	2.7	0.74		2.3				0.89	0.89
2.37	0.85	2.52	2.33	2.67	0.85		2.27				0.93	0.81
2.37	0.89	2.59	2.26	2.78	0.85		2.24				0.93	0.81
2.48	0.93	2.52	2.15	2.78	0.85		2.21				0.96	0.89
2.52	0.89	2.52	2.19	2.85	0.89		2.19				0.96	0.89
2.37	0.89	2.52	2.19	2.81	0.89		2.17				0.93	0.81
2.33	0.81	2.56	2.3	2.78	0.93		2.14				0.96	0.78
2.44	0.89	2.44	2.15	2.74	0.96		2.1				0.96	0.89
2.37	0.78	2.3	2.11	2.7	0.96		2.07				0.96	0.81
2.41	0.78	2.26	2.11	2.59	1		2.04				0.93	0.78
2.33	0.78	2.11	1.89	2.52	0.96		2				1.04	0.81
2.37	0.78	2.22	1.85	2.41	0.93		1.98				1	0.89
2.37	0.81	2.22	1.81	2.33	0.93		1.96				1	0.93
2.3	0.81	2.15	1.78	2.19	0.93		1.94				0.96	0.96
2.26	0.85	2.19	1.81	2.15	0.89		1.92				1	0.93
2.26	0.81	2.11	1.81	2.15	0.93		1.9				0.96	1
2.22	0.85	2.04	1.81	2.19	0.89		1.88				1	0.96
2.26	0.93	2.11	1.85	2.11	0.96		1.86				1	0.89
2.26	0.93	1.93	1.93	2.15	0.96		1.84				0.96	0.93
2.11	0.81	1.96	1.78	2.07	1		1.82				1	0.89
2	0.85	1.89	1.63	2.11	1		1.8				1.04	0.89
2	0.81	1.93	1.63	2.11	1		1.78				1.04	0.96
1.93	0.81	2.07	1.7	2.04	1		1.76				1.07	0.96
1.96	0.81	2.04	1.7	2.04	0.96		1.74				1.15	1
1.85	0.81	2	1.7	2	0.89		1.74				1.19	1.07
1.81	0.74	2	1.81	1.93	0.85		1.74				1.19	1.11
1.7	0.67	2	1.85	1.93	0.81		1.75				1.22	1.19
1.67	0.63	2	1.81	1.89	0.81		1.76				1.22	1.19
1.78	0.74	1.96	1.78	1.89	0.74		1.78				1.26	1.26
1.78	0.74	1.85	1.67	1.93	0.81		1.79				1.33	1.3
1.7	0.7	1.89	1.63	1.96	0.81		1.8				1.33	1.3
1.67	0.74	1.85	1.63	1.96	0.81		1.81				1.37	1.26
1.78	0.81	1.93	1.67	2.04	0.81		1.82				1.41	1.33
1.89	0.85	1.89	1.56	2.07	0.78		1.84				1.41	1.37
1.78	0.78	1.89	1.59	2.04	0.74		1.87				1.41	1.3
1.85	0.81	1.96	1.7	2.04	0.74		1.9				1.37	1.33
1.85	0.85	2	1.67	1.96	0.78		1.92				1.37	1.33
1.85	0.85	2.15	1.85	2	0.78		1.94				1.22	1.3
1.78	0.85	2.07	1.93	2.04	0.74		1.96				1.26	1.26
1.74	0.81	2.11	1.93	2.04	0.78		1.98				1.26	1.22
1.74	0.89	2.07	2.15	2.15	0.85		1.99				1.22	1.19
1.74	0.89	2.04	2.15	2.19	0.89		2.01				1.26	1.3
1.67	0.89	2	2.11	2.22	0.85		2.03				1.3	1.26
1.59	0.89	1.85	2.07	2.15	0.93		2.06				1.26	1.33
1.52	0.78	1.81	2.22	2.26	0.89		2.09				1.15	1.37
1.41	0.74	1.85	2.33	2.19	0.89		2.13				1.22	1.41
1.44	0.78	1.89	2.33	2.11	0.89		2.15				1.22	1.41
1.48	0.74	1.89	2.41	2.15	0.89		2.19				1.26	1.56
1.41	0.81	1.89	2.37	2.26	0.85		2.21				1.19	1.41
1.33	0.89	1.78	2.3	2.19	0.89		2.24				1.15	1.41
1.37	0.85	1.74	2.26	2.11	0.93		2.26				1.11	1.44
1.59	0.93	1.78	2.26	2	0.89		2.27				1	1.37
1.67	0.93	1.67	2.15	1.96	0.89		2.28				1.11	1.41
1.74	0.93	1.78	2.26	2	0.93		2.29				1.15	1.33
1.7	0.93	1.81	2.33	2.11	0.96		2.28				1.04	1.3
1.63	0.81	1.85	2.37	2.04	1		2.28				1	1.3
1.63	0.85	1.89	2.48	2.04	0.93		2.27				0.93	1.33
1.63	0.89	1.93	2.48	1.96	0.93		2.27				0.96	1.3
1.81	0.89	1.93	2.48	1.96	0.93		2.25				0.93	1.33
1.78	0.85	1.81	2.37	1.93	0.93		2.23				0.96	1.26
1.67	0.85	1.81	2.44	1.89	0.96		2.2				0.93	1.22
1.74	0.81	1.85	2.37	2.04	1.04		2.17				0.93	1.22
1.85	0.81	1.89	2.3	2.07	1		2.14				0.93	1.22
1.85	0.78	2	2.37	2.15	0.93		2.12				0.89	1.26
1.81	0.81	1.89	2.19	2.22	0.96		2.1				0.89	1.26
1.85	0.89	1.89	2.19	2.22	1		2.08				0.93	1.22
1.85	0.93	1.85	2.15	2.3	1.04		2.06				0.96	1.26
